0 0 100.000 100.000
1 0 125.000 100.000
2 0 75.000 100.000
3 0 100.000 125.000
4 0 100.000 75.000
5 0 125.824 19.680
6 0 61.522 55.231
7 0 139.944 130.705
8 0 169.431 29.665
9 0 88.741 19.589
10 0 52.833 98.196
11 0 16.932 46.936
12 0 123.259 106.127
13 0 49.522 114.022
14 0 154.036 14.307
15 0 151.822 132.337
16 0 71.125 43.362
17 0 179.529 72.549
18 0 27.979 32.010
19 0 157.749 117.118
0 1 100.000 100.000
1 1 125.000 100.000
2 1 75.000 100.000
3 1 100.000 125.000
4 1 100.000 75.000
5 1 128.761 20.520
6 1 61.864 56.339
7 1 142.001 132.361
8 1 167.806 26.857
9 1 87.634 18.196
10 1 51.099 100.854
11 1 19.190 45.824
12 1 124.192 105.500
13 1 52.009 113.775
14 1 152.625 14.000
15 1 152.190 130.913
16 1 71.632 45.749
17 1 178.925 70.865
18 1 30.964 32.067
19 1 155.295 114.400
0 2 100.000 100.000
1 2 125.000 100.000
2 2 75.000 100.000
3 2 100.000 125.000
4 2 100.000 75.000
5 2 126.419 21.285
6 2 63.617 55.872
7 2 139.383 131.650
8 2 170.782 27.032
9 2 90.460 20.360
10 2 48.168 102.178
11 2 20.280 46.046
12 2 122.792 106.346
13 2 49.678 113.383
14 2 152.348 16.723
15 2 154.445 129.494
16 2 71.636 43.821
17 2 181.401 73.088
18 2 29.755 32.901
19 2 155.949 112.317
0 3 100.000 100.000
1 3 125.000 100.000
2 3 75.000 100.000
3 3 100.000 125.000
4 3 100.000 75.000
5 3 127.994 21.521
6 3 65.288 56.054
7 3 136.386 130.595
8 3 167.899 29.606
9 3 92.732 22.350
10 3 47.013 99.525
11 3 22.548 48.728
12 3 120.306 106.262
13 3 47.094 114.947
14 3 153.943 14.493
15 3 154.297 129.793
16 3 70.226 46.056
17 3 180.940 71.359
18 3 29.991 34.280
19 3 154.156 111.188
0 4 100.000 100.000
1 4 125.000 100.000
2 4 75.000 100.000
3 4 100.000 125.000
4 4 100.000 75.000
5 4 130.965 22.420
6 4 64.917 56.159
7 4 134.112 128.943
8 4 166.928 30.136
9 4 91.113 20.672
10 4 44.439 100.312
11 4 20.922 51.161
12 4 122.464 103.687
13 4 45.522 115.961
14 4 152.228 14.000
15 4 156.910 130.219
16 4 70.062 47.764
17 4 182.785 69.501
18 4 27.572 33.867
19 4 153.697 110.990
0 5 100.000 100.000
1 5 125.000 100.000
2 5 75.000 100.000
3 5 100.000 125.000
4 5 100.000 75.000
5 5 132.340 23.461
6 5 67.822 53.750
7 5 133.528 127.979
8 5 169.098 28.628
9 5 89.254 20.363
10 5 43.970 98.983
11 5 19.421 53.700
12 5 122.123 105.855
13 5 45.824 113.264
14 5 155.224 16.016
15 5 159.724 132.777
16 5 72.155 45.761
17 5 182.699 67.784
18 5 26.979 31.219
19 5 152.971 113.902
0 6 100.000 100.000
1 6 125.000 100.000
2 6 75.000 100.000
3 6 100.000 125.000
4 6 100.000 75.000
5 6 130.931 25.165
6 6 67.552 53.288
7 6 136.272 130.952
8 6 169.432 29.939
9 6 87.183 19.144
10 6 46.783 99.458
11 6 19.674 55.188
12 6 119.466 106.360
13 6 45.841 115.381
14 6 153.168 18.781
15 6 157.205 130.892
16 6 72.725 46.813
17 6 181.110 65.503
18 6 29.320 29.696
19 6 153.538 114.618
0 7 100.000 100.000
1 7 125.000 100.000
2 7 75.000 100.000
3 7 100.000 125.000
4 7 100.000 75.000
5 7 130.446 25.667
6 7 67.689 55.896
