0 0 142.947 142.947
1 0 125.842 63.539
2 0 194.963 281.000
3 0 176.493 97.632
4 0 16.000 213.474
5 0 69.421 271.626
6 0 69.421 39.694
7 0 241.684 58.316
8 0 199.368 213.474
9 0 74.597 255.789
10 0 276.980 72.421
11 0 255.789 284.000
12 0 64.124 145.947
13 0 86.526 241.684
14 0 255.789 86.526
15 0 174.158 216.474
16 0 160.053 230.579
17 0 58.316 284.000
18 0 185.814 174.158
19 0 72.421 213.474
20 0 225.559 103.632
21 0 33.105 61.316
22 0 117.737 47.324
23 0 100.632 30.105
24 0 199.368 2.347
25 0 44.211 30.105
26 0 142.947 157.053
27 0 210.474 61.079
28 0 227.579 44.211
29 0 30.105 227.579
30 0 241.684 30.105
31 0 182.263 78.587
32 0 284.000 255.789
33 0 269.895 30.105
34 0 224.579 258.211
35 0 265.240 224.579
36 0 238.684 259.219
37 0 199.368 157.053
38 0 139.947 91.557
39 0 117.737 188.263
40 0 86.526 185.263
41 0 131.842 47.211
42 0 114.737 171.158
43 0 117.737 20.992
44 0 210.474 83.526
45 0 272.895 188.263
46 0 168.158 125.842
47 0 44.211 128.842
48 0 269.895 142.947
49 0 139.947 69.421
50 0 58.316 213.474
51 0 227.579 157.053
52 0 16.000 100.632
53 0 231.014 227.579
54 0 154.053 13.000
55 0 199.368 296.368
56 0 216.474 151.433
57 0 85.718 30.105
58 0 30.105 142.947
59 0 162.783 131.842
60 0 117.737 19.000
61 0 131.842 224.255
62 0 8.707 125.842
63 0 169.318 114.737
64 0 111.737 224.579
65 0 230.579 202.368
66 0 45.715 19.000
67 0 210.474 34.360
68 0 47.211 231.744
69 0 100.632 157.053
70 0 182.263 248.612
71 0 219.308 128.842
72 0 239.350 75.421
73 0 284.419 19.000
74 0 199.368 199.368
75 0 83.526 196.368
76 0 142.947 284.000
77 0 100.632 213.474
78 0 16.000 269.895
79 0 157.053 58.316
80 0 269.895 255.789
81 0 58.316 58.316
82 0 185.263 58.316
83 0 13.000 55.316
84 0 172.219 258.789
85 0 139.947 266.895
86 0 255.789 241.684
87 0 27.105 44.759
88 0 188.263 230.579
89 0 255.789 269.895
90 0 255.789 128.842
91 0 213.474 284.000
92 0 87.378 168.158
93 0 287.000 202.368
94 0 128.842 163.369
95 0 89.526 61.316
96 0 145.947 33.105
97 0 287.000 299.872
98 0 139.947 195.453
99 0 257.320 199.368
0 2 142.947 142.947
1 2 125.842 63.539
2 2 194.963 281.000
3 2 199.368 97.632
4 2 16.000 213.474
5 2 69.421 241.684
6 2 69.421 39.694
7 2 241.684 58.316
8 2 199.368 185.263
9 2 74.597 255.789
10 2 276.980 72.421
11 2 255.789 284.000
12 2 44.211 145.947
13 2 86.526 241.684
14 2 255.789 86.526
15 2 199.368 216.474
16 2 160.053 230.579
17 2 86.526 284.000
18 2 185.814 174.158
19 2 72.421 213.474
20 2 225.559 103.632
21 2 33.105 61.316
22 2 117.737 47.324
23 2 100.632 30.105
24 2 199.368 0.000
25 2 44.211 30.105
26 2 142.947 157.053
27 2 210.474 67.441
28 2 227.579 44.211
29 2 30.105 227.579
30 2 227.579 30.105
31 2 182.263 78.587
32 2 284.000 255.789
33 2 269.895 30.105
34 2 224.579 227.579
35 2 265.240 224.579
36 2 238.684 241.684
37 2 199.368 157.053
38 2 139.947 72.421
39 2 117.737 188.263
40 2 86.526 185.263
41 2 131.842 47.211
42 2 114.737 171.158
43 2 117.737 44.211
44 2 210.474 83.526
45 2 272.895 188.263
46 2 168.158 125.842
47 2 44.211 128.842
48 2 269.895 114.737
49 2 139.947 56.816
50 2 30.105 213.474
51 2 227.579 157.053
52 2 16.000 100.632
53 2 231.014 227.579
54 2 154.053 13.000
55 2 199.368 296.368
56 2 216.474 151.433
57 2 58.316 30.105
58 2 30.105 142.947
59 2 152.865 131.842
60 2 117.737 19.000
61 2 131.842 224.255
62 2 8.707 125.842
63 2 169.318 114.737
64 2 111.737 224.579
65 2 230.579 202.368
66 2 45.715 19.000
67 2 210.474 34.360
68 2 47.211 231.744
69 2 100.632 157.053
70 2 182.263 248.612
71 2 219.308 128.842
72 2 239.350 75.421
73 2 284.419 19.000
74 2 199.368 199.368
75 2 83.526 196.368
76 2 142.947 284.000
77 2 100.632 241.684
78 2 16.000 269.895
79 2 157.053 58.316
80 2 269.895 255.789
81 2 58.316 58.316
82 2 185.263 58.316
83 2 13.000 72.421
84 2 172.219 258.789
85 2 139.947 266.895
86 2 255.789 241.684
87 2 27.105 72.421
88 2 188.263 222.026
89 2 255.789 269.895
90 2 255.789 100.632
91 2 241.684 284.000
92 2 87.378 168.158
93 2 287.000 202.368
94 2 128.842 163.369
95 2 89.526 61.316
96 2 145.947 33.105
97 2 287.000 300.000
98 2 139.947 171.158
99 2 257.320 199.368
0 4 142.947 142.947
1 4 125.842 63.539
2 4 171.158 281.000
3 4 227.579 97.632
4 4 16.000 213.474
5 4 69.421 213.474
6 4 69.421 16.000
7 4 269.895 58.316
8 4 199.368 185.263
9 4 100.632 255.789
10 4 276.980 72.421
11 4 255.789 284.000
12 4 44.211 145.947
13 4 58.316 241.684
14 4 255.789 86.526
15 4 202.368 241.684
16 4 185.263 230.579
17 4 114.737 284.000
18 4 157.053 174.158
19 4 100.632 213.474
20 4 240.674 103.632
21 4 33.105 61.316
22 4 117.737 47.324
23 4 100.632 30.105
24 4 199.368 15.053
25 4 72.421 30.105
26 4 142.947 157.053
27 4 210.474 67.441
28 4 227.579 44.211
29 4 30.105 227.579
30 4 227.579 30.105
31 4 182.263 100.632
32 4 284.000 255.789
33 4 269.895 6.105
34 4 224.579 227.579
35 4 241.684 224.579
36 4 238.684 241.684
